Identifier	Character	Dialogue	Filename	Line Number	Ren'Py Script
ch4_s1_1_c3fae27f	b	Th-there's a group called Daylight! They've been responsible for all of our fighting.	game/chapters/ch4-intro-end.rpy	48	b "[what]"
ch4_s1_1_c92cdeb5	b	They keep setting us up to fight each other, and benefiting from it.	game/chapters/ch4-intro-end.rpy	49	b "[what]"
ch4_s1_1_0c666e86	b	The more we fight each other, the more the crystals in our uniform charge up! They're planning to use that energy to take over the world.	game/chapters/ch4-intro-end.rpy	50	b "[what]"
ch4_s1_1_6b8a1269		There's a look of thought on Snapshot's face. I watch as her finger slides off of the trigger.	game/chapters/ch4-intro-end.rpy	51	"[what]"
ch4_s1_1_8011e4b0	sn	Huh... and can I ask, where you got this information fro--	game/chapters/ch4-intro-end.rpy	52	sn "[what]"
ch4_s1_1_f523bc1d		Magno starts to levitate chains into the air.	game/chapters/ch4-intro-end.rpy	53	"[what]"
ch4_s1_1_d8c8a4c3	ma	Enough of your mindless PRATTER!	game/chapters/ch4-intro-end.rpy	54	ma "[what]"
ch4_s1_1_530b16de	sn	Hey, we're talking here!	game/chapters/ch4-intro-end.rpy	55	sn "[what]"
ch4_s1_1_6ff1bd09		I see him swing wide with one of the chains, and I immediately move to teleport Alicia out of the way.	game/chapters/ch4-intro-end.rpy	56	"[what]"
ch4_s1_1_0f98bdb5	f	Ahhhh! Damn it, I knew this was a bad idea!	game/chapters/ch4-intro-end.rpy	57	f "[what]"
ch4_s1_1_a9434f71		I look back to see Samuel and Bastion fighting Magno.	game/chapters/ch4-intro-end.rpy	58	"[what]"
ch4_s1_1_d79b0e93		Snapshot, on the other hand, has her weapon pointed downward. She seems more annoyed than anything.	game/chapters/ch4-intro-end.rpy	59	"[what]"
ch4_s1_1_25290c4b		Everything's gone to hell in a handbasket real fast! Think Rene, thin-- huh?	game/chapters/ch4-intro-end.rpy	60	"[what]"
ch4_s1_1_47b0dec9		In the midst of all the fighting, I hear something... is that a beeping sound? It's faint, and coming from one of the crates nearby...	game/chapters/ch4-intro-end.rpy	62	"[what]"
ch4_s1_1_e1dd5815		I need to go help the others! If Magno kills anyone, then our plans to fight Daylight is going to end before it even begins!	game/chapters/ch4-intro-end.rpy	67	"[what]"
ch4_s1_1_18bac2f1		I rush into action, teleporting behind Magno and holding his arms behind his back.	game/chapters/ch4-intro-end.rpy	68	"[what]"
ch4_s1_1_809ca874	b	Stop!	game/chapters/ch4-intro-end.rpy	70	b "[what]"
ch4_s1_1_feac2c13	ma	Gah! You... you BITCH!	game/chapters/ch4-intro-end.rpy	71	ma "[what]"
ch4_s1_1_7d06fcd8		He's so much more powerful than I am. After he breaks free from my grip, he delivers a sharp backhand that knocks me down.	game/chapters/ch4-intro-end.rpy	74	"[what]" with hit
ch4_s1_1_eaa59fb8		With his attention on me, Samuel and Bastion both rush up behind him, fists raised in the air.	game/chapters/ch4-intro-end.rpy	77	"[what]"
ch4_s1_1_53d7a53e		The ensuing barrage is effective, he doesn't even see it coming. As they rain down blow after blow on him, I--	game/chapters/ch4-intro-end.rpy	78	"[what]"
ch4_s1_1_a20cefa7		...	game/chapters/ch4-intro-end.rpy	83	"[what]"
ch4_s1_1_f865cdf4		BAD END 6: EXPLOSIVE FAREWELLS	game/chapters/ch4-intro-end.rpy	84	"[what]"
ch4_s1_2_f8205da2		All the times we've infiltrated this place, I've never heard a sound like that...	game/chapters/ch4-intro-end.rpy	90	"[what]"
ch4_s1_2_64a83ad1	m	Rene? What are you doing?	game/chapters/ch4-intro-end.rpy	91	m "[what]"
ch4_s1_2_e21d1516	f	Bastion needs backup! Come on!	game/chapters/ch4-intro-end.rpy	92	f "[what]"
ch4_s1_2_12519289	b	No, just... give me a second!	game/chapters/ch4-intro-end.rpy	94	b "[what]"
ch4_s1_2_35fe83ba		I quickly follow the sound of the beeping and find myself in front of a box.	game/chapters/ch4-intro-end.rpy	95	"[what]"
ch4_s1_2_c0b5f23e		It's very similar to the ones we've been sent to find everytime we come here. 31 x 23 x 26 inches...	game/chapters/ch4-intro-end.rpy	96	"[what]"
ch4_s1_2_b25e89c9		I open it and look inside. Sitting in the box was some kind of contraption.	game/chapters/ch4-intro-end.rpy	97	"[what]"
ch4_s1_2_9fa30a94		It scared me at first because it straight up looks like a bomb.	game/chapters/ch4-intro-end.rpy	98	"[what]"
ch4_s1_2_eb659fac		Naked wires attached here and there, and there was this... crystal inside of it? It was glowing--	game/chapters/ch4-intro-end.rpy	99	"[what]"
ch4_s1_2_927683ad	b	{i}Ahhh!{/i}	game/chapters/ch4-intro-end.rpy	101	b "[what]" with woosh
ch4_s1_2_d2963e64		It's a bomb. {w}{i}It's a bomb.{w} It's a bomb.{/i}	game/chapters/ch4-intro-end.rpy	102	"[what]"
ch4_s1_2_17e2f0a5	f	Wh-what is it?	game/chapters/ch4-intro-end.rpy	103	f "[what]"
ch4_s1_2_a4807d1c	b	Bomb! There's a bomb in here!	game/chapters/ch4-intro-end.rpy	104	b "[what]"
ch4_s1_2_06d3f0cb	ma	Huh?!	game/chapters/ch4-intro-end.rpy	105	ma "[what]"
ch4_s1_2_7793fee0		Magno, Samuel, and Bastion stop fighting as the mere mention of the word "bomb" overpowers any hostility we had towards each other.	game/chapters/ch4-intro-end.rpy	108	"[what]"
ch4_s1_2_2007e573	b	I need to do something! I need to do something!	game/chapters/ch4-intro-end.rpy	109	b "[what]"
bad_end_7_7a5ccfcb		Screw it. Who knows how close it is to blowing up?! I can't let anyone else get hurt. I need to go far!	game/chapters/ch4-intro-end.rpy	119	"[what]"
bad_end_7_7f272bec		I pick it up, and ready myself...	game/chapters/ch4-intro-end.rpy	120	"[what]"
bad_end_7_136b03bc	sh	Rene, wait!	game/chapters/ch4-intro-end.rpy	121	sh "[what]"
bad_end_7_63f1a325	st	Don't!	game/chapters/ch4-intro-end.rpy	122	st "[what]"
bad_end_7_c6cc6cb0	f	What are you doing?! Come on, hand that thing over!	game/chapters/ch4-intro-end.rpy	123	f "[what]"
bad_end_7_fcd242ec	m	Rene!	game/chapters/ch4-intro-end.rpy	124	m "[what]"
bad_end_7_76b2472a	b	I have to guys... to keep everyone safe! Take care of Daylight for me	game/chapters/ch4-intro-end.rpy	126	b "[what]"
bad_end_7_733ab284		Before anyone could reach me, I'm gone.	game/chapters/ch4-intro-end.rpy	127	"[what]"
bad_end_7_af2bef98		Huh... back here again. This is really the farthest I can go, huh...?	game/chapters/ch4-intro-end.rpy	132	"[what]"
bad_end_7_92a3f059		I'm too tired to move.	game/chapters/ch4-intro-end.rpy	133	"[what]"
bad_end_7_77ce91c0		... but at least everyone's going to be alright. It's sobering, actually.	game/chapters/ch4-intro-end.rpy	134	"[what]"
bad_end_7_aa576c6f		The last thing I was going to see before I get obliterated is the brilliant glow of this crysta--	game/chapters/ch4-intro-end.rpy	135	"[what]"
bad_end_7_c800e2f8		My eyes widen as I see a pair of boys running over to me, running from their mother to me.	game/chapters/ch4-intro-end.rpy	137	"[what]"
bad_end_7_aada7b8e		The mom looked concerned, and the boys seemed curious.	game/chapters/ch4-intro-end.rpy	138	"[what]"
bad_end_7_a1b4baaf	b	N-No! Don't come any clo--	game/chapters/ch4-intro-end.rpy	139	b "[what]"
bad_end_7_a20cefa7		...	game/chapters/ch4-intro-end.rpy	144	"[what]"
bad_end_7_909dab6e		BAD END 7: HEROIC SACRIFICE	game/chapters/ch4-intro-end.rpy	145	"[what]"
ch4_s1_3_8399aa9d		Aha, got it! I literally have the two most perfect people in the world here to deal with this!	game/chapters/ch4-intro-end.rpy	149	"[what]"
ch4_s1_3_5d34965a		At least, I think so. My mind's kinda hard to hear over the beating of my heart...!	game/chapters/ch4-intro-end.rpy	150	"[what]"
ch4_s1_3_eeb00e30	b	Alicia! Mia! I need you two over here!	game/chapters/ch4-intro-end.rpy	152	b "[what]"
ch4_s1_3_e7cd47a4	f	Wh-What?!	game/chapters/ch4-intro-end.rpy	153	f "[what]"
ch4_s1_3_53c20896	m	M-M-Me?!	game/chapters/ch4-intro-end.rpy	154	m "[what]"
ch4_s1_3_649db169	b	Yes yes yes, now please! Alicia, I need you to freeze the bomb to stop it from exploding!	game/chapters/ch4-intro-end.rpy	156	b "[what]"
ch4_s1_3_544b616f	f	O-Okay!	game/chapters/ch4-intro-end.rpy	157	f "[what]"
ch4_s1_3_b18d6aca		She almost trips over herself as she dashes over.	game/chapters/ch4-intro-end.rpy	158	"[what]"
ch4_s1_3_f7f22f0b		As soon as she lays eyes on the bomb, she takes hold of it. Urgency fueling her every movement.	game/chapters/ch4-intro-end.rpy	159	"[what]"
ch4_s1_3_7f74d7dc		A thick ice encases the device, but the crystal still shines brilliantly through it.	game/chapters/ch4-intro-end.rpy	160	"[what]"
ch4_s1_3_7d1858b4	f	Got it!	game/chapters/ch4-intro-end.rpy	161	f "[what]"
ch4_s1_3_c357b9a0	b	Mia!	game/chapters/ch4-intro-end.rpy	162	b "[what]"
ch4_s1_3_70a2e2bc	m	I...I...	game/chapters/ch4-intro-end.rpy	163	m "[what]"
ch4_s1_3_6c0033d5		Mia looked so afraid. She's always preferred working in the background.	game/chapters/ch4-intro-end.rpy	164	"[what]"
ch4_s1_3_b08361d6		I almost completely forgot she's not used to the immense amount of danger we put ourselves in.	game/chapters/ch4-intro-end.rpy	165	"[what]"
ch4_s1_3_576872ab	m	I...I can't...!	game/chapters/ch4-intro-end.rpy	166	m "[what]"
ch4_s1_3_c4e31858		I walk over to her, and take her shaky hands in my own.	game/chapters/ch4-intro-end.rpy	167	"[what]"
ch4_s1_3_c1a7f2d1	b	Mia, please listen to me... you're the only one here who knows {i}anything{/i} about {i}anything{/i} with tech.	game/chapters/ch4-intro-end.rpy	168	b "[what]"
ch4_s1_3_c4506c71	b	We need you now more than over.	game/chapters/ch4-intro-end.rpy	169	b "[what]"
ch4_s1_3_3fc42504	b	I know it's scary, I know the pressure is on but... you need to be brave.	game/chapters/ch4-intro-end.rpy	170	b "[what]"
ch4_s1_3_f81eb839	m	...brave.	game/chapters/ch4-intro-end.rpy	171	m "[what]"
ch4_s1_3_7a7be826		At that moment, I feel it. Her hands become steady. She peers up at the bomb, and she doesn't flinch.	game/chapters/ch4-intro-end.rpy	172	"[what]"
ch4_s1_3_32f41fae	m	I need to be brave!	game/chapters/ch4-intro-end.rpy	173	m "[what]"
ch4_s1_3_94ae1251		She beelines towards Alicia and immediately starts tending to the device. Alicia stands there, frozen, keeping as still as she can.	game/chapters/ch4-intro-end.rpy	174	"[what]"
ch4_s1_3_2998b24d		Everyone watches, holding their breath, letting the master do her work.	game/chapters/ch4-intro-end.rpy	175	"[what]"
ch4_s1_3_b07d6764		I watch the entire time, not understanding a {i}single damn thing{/i}.	game/chapters/ch4-intro-end.rpy	176	"[what]"
ch4_s1_3_6032f997		I can't even put into words just how little I understand. And I know everyone feels the same way.	game/chapters/ch4-intro-end.rpy	177	"[what]"
ch4_s1_3_4c7b0a8d		After a short moment, the device creaks open and Mia extracts the crystal from it.	game/chapters/ch4-intro-end.rpy	179	"[what]"
ch4_s1_3_51723506		A massive sigh of relief hits the room.	game/chapters/ch4-intro-end.rpy	180	"[what]"
ch4_s1_3_ba55878a	m	I... I got it!	game/chapters/ch4-intro-end.rpy	181	m "[what]"
ch4_s1_3_c8963698	b	Great job, Mia! You're a hero!	game/chapters/ch4-intro-end.rpy	185	b "[what]"
ch4_s1_3_6a995a8c	f	Ahhh... I can finally put this down now, right?	game/chapters/ch4-intro-end.rpy	186	f "[what]"
ch4_s1_3_6eebb17d	ma	What is that?	game/chapters/ch4-intro-end.rpy	187	ma "[what]"
ch4_s1_3_48c041b9		All eyes shot to Magno, who was standing in between everyone.	game/chapters/ch4-intro-end.rpy	191	"[what]"
ch4_s1_3_b19a8ca6		He was staring at the bomb with such intensity I was afraid he'd actually be able to detonate it.	game/chapters/ch4-intro-end.rpy	192	"[what]"
ch4_s1_3_ad4e4036		I've never seen him so... calm?	game/chapters/ch4-intro-end.rpy	193	"[what]"
ch4_s1_3_2790bcfb	m	It's a device whose sole purpose is to detonate when the energy core reaches a sufficient amount of po-	game/chapters/ch4-intro-end.rpy	194	m "[what]"
ch4_s1_3_81a4f991	sn	It's a bomb.	game/chapters/ch4-intro-end.rpy	195	sn "[what]"
ch4_s1_3_9f8a4f7f	m	{i}Yes{/i}, it's a bomb...	game/chapters/ch4-intro-end.rpy	196	m "[what]"
ch4_s1_3_5d9c7f82	b	But more importantly, this is what I was trying to tell you about!	game/chapters/ch4-intro-end.rpy	197	b "[what]"
ch4_s1_3_0199d43f	b	The crystal inside of that bomb is the exact same one we have in our uniforms! The one that gathers power when we fight.	game/chapters/ch4-intro-end.rpy	198	b "[what]"
ch4_s1_3_317a3f7f	ma	That means...!	game/chapters/ch4-intro-end.rpy	199	ma "[what]"
ch4_s1_3_cf5886d8	sh	Look who's finally getting it. Yeah, that means your little stunt almost cost everything within a two mile radius.	game/chapters/ch4-intro-end.rpy	201	sh "[what]"
ch4_s1_3_c0af8d5a	ma	PREPOSTEROUS! Me?! Making a mortal folly?!	game/chapters/ch4-intro-end.rpy	202	ma "[what]"
ch4_s1_3_dd9c03ef	sn	Does all that magnetism attract stupidity? Look what almost happened because you couldn't shut your mouth.	game/chapters/ch4-intro-end.rpy	203	sn "[what]"
ch4_s1_3_8ce7fe97	ma	Don't you DARE talk to me that w-	game/chapters/ch4-intro-end.rpy	204	ma "[what]"
ch4_s1_3_c5d13a23	sn	{i}Anyway{/i}, we were in the middle of talking.	game/chapters/ch4-intro-end.rpy	205	sn "[what]"
ch4_s1_3_b0a3a5f3	sn	You, they call you Bolt, right?	game/chapters/ch4-intro-end.rpy	207	sn "[what]"
ch4_s1_3_0011e711	b	Feel free to call me Rene.	game/chapters/ch4-intro-end.rpy	208	b "[what]"
ch4_s1_3_3c8dfcd0	sn	Well, look who's getting all buddy buddy already. I was gonna ask: Where did you get this information from? All this stuff about Daylight?	game/chapters/ch4-intro-end.rpy	209	sn "[what]"
ch4_s1_3_a739df2e	b	From my aunt. She's a super who had a leadership position in Daylight.	game/chapters/ch4-intro-end.rpy	210	b "[what]"
ch4_s1_3_8e5716d0	sn	Ah, well, that's convenient. Alright. I think that's enough for me.	game/chapters/ch4-intro-end.rpy	211	sn "[what]"
ch4_s1_3_a4144812	st	Enough?	game/chapters/ch4-intro-end.rpy	212	st "[what]"
ch4_s1_3_8eb3aef4	sn	Yeah. What else are you here for? You came here to convince us to join you, right? Common enemy and all that?	game/chapters/ch4-intro-end.rpy	213	sn "[what]"
ch4_s1_3_b4a6b374	sn	Well, I'm in. Truth be told, I've been thinking about how weird our repeat encounters are.	game/chapters/ch4-intro-end.rpy	214	sn "[what]"
ch4_s1_3_f1a26159	sn	Plus, I don't appreciate getting almost turned into a formerly alive person.	game/chapters/ch4-intro-end.rpy	215	sn "[what]"
ch4_s1_3_cd00de8f	sn	I like to be the one doing that to other people.	game/chapters/ch4-intro-end.rpy	216	sn "[what]"
ch4_s1_3_dc1a6b16	sn	So, I'm feeling pretty spiteful. I'm in.	game/chapters/ch4-intro-end.rpy	217	sn "[what]"
ch4_s1_3_2e3a9638	sn	And since we're getting intimate here, just go ahead and call me Levina.	game/chapters/ch4-intro-end.rpy	218	sn "[what]"
ch4_s1_3_b2eff23f		Wow. Straight to the point with her.	game/chapters/ch4-intro-end.rpy	219	"[what]"
ch4_s1_3_4be96fb0		Our heads turn over to Magno, who seems deeply angry. But not at Levina.	game/chapters/ch4-intro-end.rpy	220	"[what]"
ch4_s1_3_02e8ad1c		His eyes were shut, arms crossed tightly over his chest.	game/chapters/ch4-intro-end.rpy	221	"[what]"
ch4_s1_3_9594e398	b	What about you?	game/chapters/ch4-intro-end.rpy	222	b "[what]"
ch4_s1_3_c9998759		My heart jumps as his eyes shoot open. Eyes that were full of anger.	game/chapters/ch4-intro-end.rpy	223	"[what]"
ch4_s1_3_ac20fd4a	ma	I... will not be made a fool by anyone.	game/chapters/ch4-intro-end.rpy	224	ma "[what]"
ch4_s1_3_e7302110	ma	Daylight will regret the day they ever choose to {i}cross me{/i}.	game/chapters/ch4-intro-end.rpy	225	ma "[what]"
ch4_s1_3_487bcd87	b	Does... does that mean you're in?	game/chapters/ch4-intro-end.rpy	226	b "[what]"
ch4_s1_3_05e7623d		In response, Magno walks over to me. He doesn't get close as Bastion and Samuel move right in front of me.	game/chapters/ch4-intro-end.rpy	227	"[what]"
ch4_s1_3_ba09117d		It was so strange. I could still feel his murderous intent. But for the first time, it wasn't aimed at any of us.	game/chapters/ch4-intro-end.rpy	231	"[what]"
ch4_s1_3_62b7fe7b	ma	If you are working to ensure the complete, utter annihilation of Daylight, of the group that almost slayed all of us here today...	game/chapters/ch4-intro-end.rpy	232	ma "[what]"
ch4_s1_3_5fc406da	ma	Then our goals align.	game/chapters/ch4-intro-end.rpy	233	ma "[what]"
ch4_s1_3_7e9518b4		Complete, utter annihilation is a... {i}strong{/i} set of words. But no one looks like they want to argue right now.	game/chapters/ch4-intro-end.rpy	234	"[what]"
ch4_s1_3_ec87fa7a		Almost as if everyone knows that correcting him would just be exhausting.	game/chapters/ch4-intro-end.rpy	235	"[what]"
ch4_s1_3_e8b8b7c6		Plus, it looks like we're somehow on his good side. Let's keep it that way.	game/chapters/ch4-intro-end.rpy	236	"[what]"
ch4_s1_3_0a4953d7	l	Look at that, Sam. The team's back together again. Isn't that nice? I almost didn't want to shoot you in your sad little face.	game/chapters/ch4-intro-end.rpy	240	l "[what]"
ch4_s1_3_c4191b85	sh	Ha. Can't say I missed your company, but I can definitely say I'm glad I don't have to dodge bullets in the foreseeable future.	game/chapters/ch4-intro-end.rpy	242	sh "[what]"
ch4_s1_3_321e1a57	l	Maybe I'll make you dance here and there. After all, you left me with Rustbucket over there.	game/chapters/ch4-intro-end.rpy	243	l "[what]"
ch4_s1_3_80de7faf	ma	Silence, bitch.	game/chapters/ch4-intro-end.rpy	244	ma "[what]"
ch4_s1_3_148c6c1a	f	Is... is this supposed to be banter? How did any of you get along?!	game/chapters/ch4-intro-end.rpy	245	f "[what]"
ch4_s1_3_a9b11cff		If I was more comfortable, I would've made a joke about how Magno's powers made him "attractive".	game/chapters/ch4-intro-end.rpy	246	"[what]"
ch4_s1_3_893ec079		...But that's a casket I'm not willing to crawl into right now.	game/chapters/ch4-intro-end.rpy	247	"[what]"
ch4_s1_3_941b35f9	st	Chances are, since they set all of this up for us, they must already know that we know about the situation and what our intentions are.	game/chapters/ch4-intro-end.rpy	248	st "[what]"
ch4_s1_3_72cb0c81	st	... which means I'm sure they'll take measures to act against us.	game/chapters/ch4-intro-end.rpy	249	st "[what]"
ch4_s1_3_865a9f19	ma	Ha! It won't help them.	game/chapters/ch4-intro-end.rpy	250	ma "[what]"
ch4_s1_3_e9aa1aa4	sh	There's only one place right now that's away from the eyes and ears of Daylight.	game/chapters/ch4-intro-end.rpy	252	sh "[what]"
ch4_s1_3_e8933e2f		Oh, Aunty. I'm sorry that I keep bringing weirdos home...	game/chapters/ch4-intro-end.rpy	253	"[what]"
ch4_s1_3_d739ac06	b	And I know where it is! Follow me!	game/chapters/ch4-intro-end.rpy	255	b "[what]"
ch4_s2_1_f93352ce		That night had to be one of the weirdest nights of my life.	game/chapters/ch4-intro-end.rpy	264	"[what]"
ch4_s2_1_2eb0ff83		The entire night I was completely surrounded by supers. And that includes my {i}aunt{/i}, of all people.	game/chapters/ch4-intro-end.rpy	265	"[what]"
ch4_s2_1_4015f8da		What is it they say? Extraordinary times call for... strange bedfellows? I {i}have{/i} to be remembering that wrong...	game/chapters/ch4-intro-end.rpy	266	"[what]"
ch4_s2_1_56c2cb87		It's been a very long night.	game/chapters/ch4-intro-end.rpy	267	"[what]"
ch4_s2_1_c475387a		Anyway, as soon as we stepped into Aunty's place, the seven of us gathered in the living room and got right into the thick of it.	game/chapters/ch4-intro-end.rpy	268	"[what]"
ch4_s2_1_e18ff788		Aunty explained everything to the people not in the know.	game/chapters/ch4-intro-end.rpy	269	"[what]"
ch4_s2_1_af93c529		I couldn't help but focus on, well, {i}everything{/i}.	game/chapters/ch4-intro-end.rpy	270	"[what]"
ch4_s2_1_8089f7ec		My team has never been to Aunty's place before. Now here they are, all at once. So there's that.	game/chapters/ch4-intro-end.rpy	271	"[what]"
ch4_s2_1_d9912a76		Progressing up the chain, we have Levina, who was lugging around a huge arsenal. Pistols and rifles and submachine guns, {i}oh my!{/i}	game/chapters/ch4-intro-end.rpy	272	"[what]"
ch4_s2_1_16a7e647		Aunty didn't seem to mind that there was a pile of bullets sitting on the coffee table, or a rifle sitting on the recliner where a person should be.	game/chapters/ch4-intro-end.rpy	273	"[what]"
ch4_s2_1_df9d424f		Oh, also, the bomb we disarmed? It was sitting on the living room table.	game/chapters/ch4-intro-end.rpy	274	"[what]"
ch4_s2_1_f232861e		But hey, if she's not offended, who am I to say anything?	game/chapters/ch4-intro-end.rpy	275	"[what]"
ch4_s2_1_18d64511		And then at the very top, we have Aid-- {i}Magno{/i}.	game/chapters/ch4-intro-end.rpy	276	"[what]"
ch4_s2_1_2c582cbe		On the way back, it's been established that he doesn't... like us using his name too much.	game/chapters/ch4-intro-end.rpy	277	"[what]"
ch4_s2_1_d8c9d0cf		He also keeps calling all of us by our hero names, so obviously, we've been meshing together pretty well.	game/chapters/ch4-intro-end.rpy	278	"[what]"
ch4_s2_1_1423773f		Anyways.	game/chapters/ch4-intro-end.rpy	279	"[what]"
ch4_s2_1_655e9109		Aunty explained everything and took every question that came her way.	game/chapters/ch4-intro-end.rpy	280	"[what]"
ch4_s2_1_0e310caf		By the end of that, there was little confusion on who the enemy was, and who we should be trusting.	game/chapters/ch4-intro-end.rpy	281	"[what]"
ch4_s2_1_59eb083c	s	Alright. Now that all that is out the way, I guess the next question is...	game/chapters/ch4-intro-end.rpy	282	s "[what]"
ch4_s2_1_1562a750	s	Where do we even begin?	game/chapters/ch4-intro-end.rpy	283	s "[what]"
ch4_s2_1_3becb9fa	ma	We should first inquire about the headquarters of these particular people... if the woman even knows.	game/chapters/ch4-intro-end.rpy	284	ma "[what]"
ch4_s2_1_1fc9a174	am	Ha! A pleasant one, isn't he?	game/chapters/ch4-intro-end.rpy	285	am "[what]"
ch4_s2_1_10d445cd	l	Don't mind him. So, got any idea where these people are?	game/chapters/ch4-intro-end.rpy	286	l "[what]"
ch4_s2_1_b2944eff	am	Of course I do. With all that technology they haul everywhere, they're not exactly pick up and go.	game/chapters/ch4-intro-end.rpy	287	am "[what]"
ch4_s2_1_155af510	ma	Then tel--	game/chapters/ch4-intro-end.rpy	288	ma "[what]"
ch4_s2_1_0600cd38	m	Miss Matilda. If that's the case, can you share that information with us?	game/chapters/ch4-intro-end.rpy	289	m "[what]"
ch4_s2_1_2adab3db	am	... yes yes, in due time.	game/chapters/ch4-intro-end.rpy	290	am "[what]"
ch4_s2_1_ef0b3311	ba	If I may ask, why the hesitation, miss?	game/chapters/ch4-intro-end.rpy	291	ba "[what]"
ch4_s2_1_c2e9bf41	am	I'm just in thought is all, dear. Hm... I really put you all on a dangerous path, haven't I?	game/chapters/ch4-intro-end.rpy	292	am "[what]"
ch4_s2_1_f5dd548e	r	And you'll feel responsible if we get hurt?	game/chapters/ch4-intro-end.rpy	293	r "[what]"
ch4_s2_1_6e9aee14	am	Look at you, all sharp!	game/chapters/ch4-intro-end.rpy	294	am "[what]"
ch4_s2_1_41507a2e	r	I know you're worried, Aunty, but... you know about the dangers of this life better than anyone.	game/chapters/ch4-intro-end.rpy	295	r "[what]"
ch4_s2_1_ed64fd56	r	And in whatever case, we {i}have{/i} to do thi--	game/chapters/ch4-intro-end.rpy	296	r "[what]"
ch4_s2_1_e25ceafd	am	Yes, yes, dear... I know. I know.	game/chapters/ch4-intro-end.rpy	297	am "[what]"
ch4_s2_1_f7d4cd23		She indulges in a bit of tea before taking a deep breath.	game/chapters/ch4-intro-end.rpy	298	"[what]"
ch4_s2_1_a8e33e9b	am	Their headquarters are located... below Dawn's warehouse.	game/chapters/ch4-intro-end.rpy	299	am "[what]"
ch4_s2_1_43074f89	r	What?!	game/chapters/ch4-intro-end.rpy	303	r "[what]"
ch4_s2_1_2aa6fd73		There wasn't a single person who wasn't confused in that room.	game/chapters/ch4-intro-end.rpy	304	"[what]"
ch4_s2_1_6a747b01	ba	But... there was a bomb there that was set to explode! Wouldn't they have been caught in the blast zone?	game/chapters/ch4-intro-end.rpy	305	ba "[what]"
ch4_s2_1_68ddc227	am	In their little bunker where all of them are safe and snug? No explosion is going to get through those doors, dearie.	game/chapters/ch4-intro-end.rpy	306	am "[what]"
ch4_s2_1_bd2b6a19	ma	Those rats! They were right beneath our noses the entire time!	game/chapters/ch4-intro-end.rpy	310	ma "[what]"
ch4_s2_1_06218156	a	How would we go about finding the entrance to that place?	game/chapters/ch4-intro-end.rpy	311	a "[what]"
ch4_s2_1_c75a3f10	am	Hm... does anyone have a map of the place?	game/chapters/ch4-intro-end.rpy	312	am "[what]"
ch4_s2_1_4534aef4	m	I do- on my laptop. I'm really familiar with the place in and out since we've been there so many times.	game/chapters/ch4-intro-end.rpy	313	m "[what]"
ch4_s2_1_7d460211	m	I have access to the alarms, their security cameras...	game/chapters/ch4-intro-end.rpy	314	m "[what]"
ch4_s2_1_a4d29de1	am	Oh, you and I will talk dear. I can point everything out to you so you can help your friends later.	game/chapters/ch4-intro-end.rpy	315	am "[what]"
ch4_s2_1_e7cd3b65	am	The entrance should be located within the main warehouse area. The door {i}must{/i} be opened remotely.	game/chapters/ch4-intro-end.rpy	316	am "[what]"
ch4_s2_1_276ee146	am	I was gonna see if I could pull some old tricks and favors to get you all into there but... well, looks like you already have everything you need!	game/chapters/ch4-intro-end.rpy	317	am "[what]"
ch4_s2_1_01f9d5b2		Mia shies away from everyone's looking at her. Me though? I was looking at her with pride, and so was Alicia and Bastion.	game/chapters/ch4-intro-end.rpy	318	"[what]"
ch4_s2_1_72354b83	s	Any idea on who we should be expecting? Any insights to the superpowers of the people in there?	game/chapters/ch4-intro-end.rpy	319	s "[what]"
ch4_s2_1_36f941c9	am	That... I actually can't confidently speak on.	game/chapters/ch4-intro-end.rpy	320	am "[what]"
ch4_s2_1_63a88ecc	am	I actually wouldn't be too surprised if there wasn't anyone there to greet you.	game/chapters/ch4-intro-end.rpy	321	am "[what]"
ch4_s2_1_b2baeaf9	ba	Huh? But they should certainly be expecting us.	game/chapters/ch4-intro-end.rpy	323	ba "[what]"
ch4_s2_1_a7a82564	am	Not some{i}one{/i} per se... some{i}thing{/i}. Last time I was around, the boys were putting together all sorts of junk and making them work.	game/chapters/ch4-intro-end.rpy	324	am "[what]"
ch4_s2_1_92ea278f	s	So... we should be expecting a robot?	game/chapters/ch4-intro-end.rpy	326	s "[what]"
ch4_s2_1_2af392a4	am	You should be expecting heavy resistance. They'd want to keep their precious Daylight Core safe.	game/chapters/ch4-intro-end.rpy	327	am "[what]"
ch4_s2_1_36592fe9	l	Apparently not enough to stick their own necks out though. Do you know why?	game/chapters/ch4-intro-end.rpy	328	l "[what]"
ch4_s2_1_8c7672dd	am	When I left, they were already spread pretty thin as is. And chances are, they've only increased their business load...	game/chapters/ch4-intro-end.rpy	329	am "[what]"
ch4_s2_1_b165d2e5	am	I'm not saying it's not a guarantee, but when your scope involves the world, you can let some small things slip through the cracks.	game/chapters/ch4-intro-end.rpy	330	am "[what]"
ch4_s2_1_534ae18e	ma	Hahaha... either way, it's perfect for me! Robot or man will be CRUSHED underneath my power!	game/chapters/ch4-intro-end.rpy	331	ma "[what]"
ch4_s2_1_2991ec39	a	Alright, we get in, do everything we have to do...	game/chapters/ch4-intro-end.rpy	332	a "[what]"
ch4_s2_1_7073913a	a	Our goal is destroying the crystal. What do we use to do th-	game/chapters/ch4-intro-end.rpy	333	a "[what]"
